1000,51.501597220983, -0.12597382415049
10001,51.460191599737, -0.33481657633778
10002,51.544982664137, -0.10338065668493
10003,51.546636739859, -0.10390320089587
10004,51.548482453975, -0.10682649722843
10005,51.54869774843, -0.10735122207219
10010,51.552081594752, -0.11142269067481
10011,51.55288592176, -0.11278856536635
10014,51.531159030479, -0.30095716137253
10015,51.530943317094, -0.30158513809298
10016,51.481514384792, 0.13257380862783
10017,51.481561047343, 0.13050201516104
10019,51.399085878733, -0.25012021431491
10023,51.399587195439, -0.26083999924247
10024,51.399654552036, -0.26174313693238
10028,51.400935981165, -0.2662950263942
10031,51.40457733594, -0.27722807499855
10032,51.403593582642, -0.27515158144015
10037,51.407142269022, -0.2828830373033
10038,51.408898344093, -0.28674270263445
10041,51.410084747605, -0.29101214686482
1005,51.408882459732, -0.22941433301631
1007,51.46211598701, -0.29292727943224
1008,51.462083943368, -0.29134495476009
1010,51.555944665235, -0.056142284723555
10107,51.49745656286, -0.55601118505948
1011,51.556800173349, -0.055673028836196
10111,51.494820189783, -0.5500441540165
1013,51.550444037875, -0.24092908793386
1014,51.55077103322, -0.24114725429212
1017,51.531414615224, -0.10626590963799
1023,51.613718925671, -0.1770258359473
10240,51.535511568588, -0.19325906655185
10241,51.534690762504, -0.19368087296946
10242,51.588902264604, -0.16390109027628
10243,51.484222151145, -0.20578660494049
10244,51.483849431747, -0.20787521461897
10258,51.616162175723, -0.44222708637217
1026,51.536851896841, -0.17643620943839
10260,51.548809265924, -0.039671972494804
10261,51.548859495064, -0.039987129996728
1027,51.536838429118, -0.17614835916702
10281,51.396751403534, -0.2004854060748
10282,51.395876998736, -0.20034721939627
10283,51.395262508754, -0.20190943758342
10284,51.407168311013, -0.23083212157749
10287,51.40620359006, -0.22947467048903
10288,51.405553463749, -0.22929848831089
10289,51.570867904719, -0.025721274776996
1029,51.526709924113, 0.16266830259361
10290,51.571145248987, -0.026171036305144
10297,51.573419380426, -0.028251643349478
1030,51.466651044576, -0.24200819688456
10300,51.576739514915, -0.029969718982821
10302,51.579060787083, -0.03057655294836
10303,51.578741918514, -0.03033054522319
10308,51.582324102122, -0.034808987377759
10309,51.581890885797, -0.034178150342691
1031,51.46740287732, -0.24117304672467
10313,51.584373376447, -0.037434296724008
10316,51.586590606831, -0.040427932156942
10317,51.586786854906, -0.040332874749115
10318,51.590274411209, -0.040240531874939
10319,51.587666766593, -0.040251702677857
10320,51.588142305221, -0.040187930046863
10321,51.589409410143, -0.039599251738013
10324,51.59362621069, -0.040096260616131
10325,51.591606346058, -0.039764530918045
10327,51.593694243578, -0.039862328874068
10328,51.595252300361, -0.041080246594516
10330,51.598824861913, -0.039078277180637
10331,51.596639524785, -0.041222695495677
10333,51.598733377489, -0.03844688905071
10334,51.599022609503, -0.036384032058315
10337,51.59890337677, -0.036244781841456
10338,51.599697547809, -0.028904075499195
10340,51.599656086079, -0.025902431661189
10341,51.599606214027, -0.029355657846834
10342,51.599996333016, -0.023144127665645
10343,51.599522017966, -0.026485828840481
10345,51.59989359833, -0.022917554260643
10347,51.600325357333, -0.020790584828838
10351,51.50267641303, -0.56810744014119
10352,51.513759139048, -0.091649156010912
10359,51.485068149687, 0.15559830753965
10360,51.485093239538, 0.15619004417963
10362,51.414242370164, -0.092488758207355
10363,51.41452773867, -0.092893929413953
10364,51.534666895803, -0.16433968967636
10365,51.535166698349, -0.16294978446467
1037,51.493152531573, -0.24927205381451
1038,51.492985212361, -0.24950895105086
1039,51.492410456964, -0.25983072678757
104,51.51210370622, -0.080030387085728
1040,51.492501555192, -0.26172875449635
1041,51.581738329886, -0.09969998008004
1042,51.582980086501, -0.099749212663104
1043,51.587986006394, -0.070914152731085
10439,51.487417717013, 0.027942652576255
1045,51.529117706776, -0.10602963029584
10458,51.545294476379, -0.030087949232828
10459,51.545764656512, -0.030240711253776
1046,51.529200679065, -0.10615594110853
10460,51.516423439868, -0.40886550417717
10462,51.518250307683, -0.40632277982771
10464,51.554757977176, -0.19693945321065
10465,51.553572064804, -0.19525538504819
10468,51.576306713639, -0.011774975673369
10469,51.57580135753, -0.012201128480475
1047,51.501338483966, -0.10873767847272
1048,51.50128990536, -0.10907108103475
1049,51.492438967219, -0.27576184258573
1051,51.527092119926, -0.16413978736499
1052,51.526167904364, -0.16197130200874
1054,51.512350331803, -0.13092256341855
1057,51.517647008927, -0.11855518965523
10580,51.521546786056, -0.30659058076712
1059,51.497085593032, -0.20665017185912
106,51.473697562471, -0.082305795812194
1061,51.506110561791, -0.20995590854575
1062,51.506959939649, -0.20610398912507
1063,51.483792402078, -0.18487642955589
1064,51.484454318207, -0.18464850586285
1065,51.484376697011, -0.18370100042977
1067,51.4875608068, -0.17853312098903
1069,51.48910625598, -0.17613802438367
10690,51.373106502693, 0.098593797939328
10694,51.344049728554, 0.11112282524158
107,51.502749507876, -0.1532599033649
1070,51.488697783243, -0.17647121780614
10705,51.372410795034, 0.097268844588707
1071,51.492274050708, -0.1722517994473
10715,51.454191285696, 0.1868897107683
10716,51.453923618362, 0.18581176239748
10717,51.454635818258, 0.19197772122064
10719,51.454754120333, 0.19382585389219
1072,51.49240795653, -0.17218882211707
10720,51.455717420012, 0.19521074019992
10721,51.463559575474, 0.18074378387205
10722,51.463631608073, 0.18122232022456
10723,51.463586308954, 0.1768866603944
10724,51.463668339458, 0.17634347753354
10725,51.464137006535, 0.16463209011512
10726,51.463789341919, 0.16835886800232
10729,51.467038435974, 0.18275262712462
1073,51.531637683529, -0.11173545702895
1074,51.531643527814, -0.11042318583692
